seed,cup,stake,policy,shop_policy,ante_reached,victory,defeat_ante,defeat_blind,gold_earned,gold_final,interest_earned,hands_aces,hands_twos,hands_threes,hands_fours,hands_fives,hands_sixes,hands_three_of_a_kind,hands_four_of_a_kind,hands_full_house,hands_small_straight,hands_large_straight,hands_yahtzee,hands_chance,relics_final,max_hand_score,max_hand_figure
4383,fortune,4,grid-aware,budget,2,false,2,boss,26,3,4,0,0,1,3,6,5,1,1,1,3,0,0,0,full_house_architect;triplet_master;cracked_die;triplet_master;clay_piggy_bank;triplet_master,902,full_house
4384,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,1,1,2,2,1,0,0,0,0,0,1,clay_piggy_bank;clay_piggy_bank,108,sixes
4385,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,2,2,3,3,1,0,1,0,0,0,0,clay_piggy_bank;triplet_master;triplet_master;stellar_alignment,305,full_house
4386,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,1,1,0,2,1,0,0,2,0,0,1,ghost_die;clay_piggy_bank,117,small_straight
4387,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,1,1,2,2,0,0,0,1,0,0,1,full_house_architect;ghost_die,144,sixes
4388,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4389,fortune,4,grid-aware,budget,1,false,1,boss,12,3,4,0,0,0,2,2,3,0,0,0,1,1,0,2,ghost_die;ghost_die;cracked_die,220,large_straight
4390,fortune,4,grid-aware,budget,3,false,3,big,36,3,4,0,3,2,5,4,6,0,1,2,2,1,0,2,polished_stone;polished_stone;triplet_master;cracked_die;triplet_master;clay_piggy_bank,945,large_straight
4391,fortune,4,grid-aware,budget,1,false,1,boss,12,3,4,0,0,0,2,2,3,3,0,0,1,0,0,1,divine_yahtzee;clay_piggy_bank;clay_piggy_bank,252,sixes
4392,fortune,4,grid-aware,budget,3,false,3,small,39,6,5,0,1,1,2,5,5,1,1,2,3,0,0,2,polished_stone;clay_piggy_bank;triplet_master;triplet_master;clay_piggy_bank;polished_stone,1860,four_of_a_kind
4393,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
4394,fortune,4,grid-aware,budget,1,false,1,boss,10,3,3,0,0,0,1,2,3,1,0,1,2,0,0,2,double_mirror;stellar_alignment;clay_piggy_bank,385,small_straight
4395,fortune,4,grid-aware,budget,1,false,1,boss,14,5,4,0,0,1,1,2,1,0,1,1,0,0,0,2,polished_stone;triplet_master;clay_piggy_bank;polished_stone,756,four_of_a_kind
4396,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,108,sixes
4397,fortune,4,grid-aware,budget,3,false,3,boss,44,5,5,0,0,1,1,7,8,2,0,2,3,2,0,2,cracked_die;ghost_die;triplet_master;polished_stone;polished_stone;polished_stone,1085,full_house
4398,fortune,4,grid-aware,budget,1,false,1,boss,12,3,4,0,0,1,2,3,3,0,0,1,1,0,0,1,clay_piggy_bank;divine_yahtzee;clay_piggy_bank,204,full_house
4399,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,144,sixes
4400,fortune,4,grid-aware,budget,2,false,2,boss,27,0,5,0,0,4,1,5,6,0,0,2,2,1,0,2,clay_piggy_bank;polished_stone;triplet_master;triplet_master;ghost_die;polished_stone,596,sixes
4401,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,0,3,3,3,0,0,0,0,0,0,3,cracked_die;pyramid_of_sixes;triplet_master;triplet_master,348,sixes
4402,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,1,0,3,3,1,0,1,0,1,0,1,stellar_alignment;cracked_die;triplet_master;triplet_master,455,large_straight
4403,fortune,4,grid-aware,budget,3,false,3,big,45,10,5,0,2,4,1,5,3,0,1,1,1,2,0,1,cracked_die;full_house_architect;cracked_die;polished_stone;clay_piggy_bank;cracked_die,1830,full_house
4404,fortune,4,grid-aware,budget,1,false,1,big,6,3,3,0,0,2,1,2,2,0,0,0,0,0,0,1,stellar_alignment;divine_yahtzee,144,sixes
4405,fortune,4,grid-aware,budget,2,false,2,boss,34,5,4,0,0,1,1,2,4,2,0,0,3,0,0,0,polished_stone;stellar_alignment;polished_stone;pyramid_of_sixes;cracked_die;cracked_die,1125,small_straight
4406,fortune,4,grid-aware,budget,1,false,1,boss,12,5,4,0,1,1,1,3,2,0,0,1,1,0,0,1,ghost_die;polished_stone;polished_stone,244,sixes
4407,fortune,4,grid-aware,budget,3,false,3,big,46,7,6,0,0,1,1,4,5,1,0,2,3,1,0,1,triplet_master;stellar_alignment;cracked_die;triplet_master;triplet_master;cracked_die,990,large_straight
4408,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,1,1,2,2,1,0,0,1,0,0,0,full_house_architect;ghost_die,129,small_straight
4409,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4410,fortune,4,grid-aware,budget,3,false,3,big,44,9,5,0,1,0,2,4,4,1,0,1,3,1,0,3,polished_stone;polished_stone;polished_stone;stellar_alignment;polished_stone;polished_stone,2520,large_straight
4411,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4412,fortune,4,grid-aware,budget,2,false,2,boss,26,3,3,0,0,2,4,4,5,0,0,0,1,2,0,2,pendulum;full_house_architect;cracked_die;cracked_die;clay_piggy_bank;polished_stone,720,large_straight
4413,fortune,4,grid-aware,budget,1,false,1,big,7,6,3,0,0,0,2,2,2,1,0,0,0,0,0,0,full_house_architect;full_house_architect,144,sixes
4414,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,1,2,2,3,0,0,1,1,0,0,2,clay_piggy_bank;ghost_die;clay_piggy_bank;cracked_die,290,full_house
4415,fortune,4,grid-aware,budget,3,false,3,big,44,9,6,0,1,1,3,3,6,0,2,1,3,0,2,3,pyramid_of_sixes;clay_piggy_bank;triplet_master;clay_piggy_bank;cracked_die;triplet_master,1100,four_of_a_kind
4416,fortune,4,grid-aware,budget,2,false,2,boss,30,5,4,0,0,2,1,4,4,1,0,0,2,0,0,4,cracked_die;polished_stone;cracked_die;triplet_master;polished_stone;clay_piggy_bank,752,small_straight
4417,fortune,4,grid-aware,budget,2,false,2,boss,28,1,5,0,3,0,3,5,4,0,1,1,1,0,0,2,pyramid_of_sixes;polished_stone;polished_stone;cracked_die;clay_piggy_bank;clay_piggy_bank,672,sixes
4418,fortune,4,grid-aware,budget,1,false,1,boss,11,4,4,0,0,0,2,3,3,1,0,1,0,0,0,2,polished_stone;triplet_master;ghost_die,196,full_house
4419,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,1,2,2,3,2,0,1,1,0,0,0,cracked_die;stellar_alignment;triplet_master;clay_piggy_bank,224,full_house
4420,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,2,2,2,2,0,0,0,0,0,0,0,polished_stone;stellar_alignment,147,fours
4421,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,1,0,1,1,2,2,0,0,0,1,0,0,0,clay_piggy_bank;ghost_die,126,sixes
4422,fortune,4,grid-aware,budget,2,false,2,boss,26,1,4,0,0,0,4,5,5,1,1,1,1,1,0,2,triplet_master;cracked_die;polished_stone;clay_piggy_bank;clay_piggy_bank;triplet_master,1140,four_of_a_kind
4423,fortune,4,grid-aware,budget,2,false,2,small,20,1,4,0,0,0,3,2,3,1,0,0,1,0,0,2,polished_stone;polished_stone;clay_piggy_bank;stellar_alignment;triplet_master;clay_piggy_bank,869,small_straight
4424,fortune,4,grid-aware,budget,1,false,1,boss,11,2,4,0,0,1,3,3,3,1,0,0,1,0,0,0,polished_stone;triplet_master;polished_stone;clay_piggy_bank,180,fives
4425,fortune,4,grid-aware,budget,1,false,1,big,7,4,3,0,0,1,1,1,1,0,1,1,1,0,0,0,ghost_die;divine_yahtzee,156,full_house
4426,fortune,4,grid-aware,budget,1,false,1,big,7,6,3,0,0,0,0,2,2,0,0,0,2,0,0,1,double_mirror;clay_piggy_bank,129,small_straight
4427,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,1,2,1,2,1,0,0,1,0,0,0,ghost_die;clay_piggy_bank,129,three_of_a_kind
4428,fortune,4,grid-aware,budget,1,false,1,boss,11,4,4,0,1,1,0,3,3,1,0,1,1,0,0,1,pyramid_of_sixes;triplet_master;triplet_master,300,full_house
4429,fortune,4,grid-aware,budget,2,false,2,big,22,1,4,0,0,2,1,5,3,1,1,1,1,1,0,1,pendulum;triplet_master;triplet_master;triplet_master;clay_piggy_bank;clay_piggy_bank,378,four_of_a_kind
4430,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,1,0,2,2,1,0,0,1,0,0,1,triplet_master;divine_yahtzee,129,small_straight
4431,fortune,4,grid-aware,budget,4,false,4,small,47,10,7,0,0,8,4,7,8,0,2,3,2,1,0,1,cracked_die;triplet_master;cracked_die;cracked_die;triplet_master;cracked_die,1504,four_of_a_kind
4432,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,120,fives
4433,fortune,4,grid-aware,budget,2,false,2,small,19,4,5,0,0,1,2,3,4,0,0,1,2,0,0,1,triplet_master;full_house_architect;polished_stone;clay_piggy_bank,846,full_house
4434,fortune,4,grid-aware,budget,1,false,1,big,6,3,3,0,0,0,2,2,2,1,0,0,0,0,0,1,pyramid_of_sixes;double_mirror,216,sixes
4435,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,108,sixes
4436,fortune,4,grid-aware,budget,3,false,3,boss,45,6,6,0,1,2,3,6,7,1,1,3,4,0,0,0,triplet_master;polished_stone;clay_piggy_bank;polished_stone;stellar_alignment;triplet_master,1469,small_straight
4437,fortune,4,grid-aware,budget,2,false,2,boss,31,4,4,0,0,0,1,4,6,0,1,1,3,2,0,3,cracked_die;polished_stone;ghost_die;triplet_master;clay_piggy_bank;clay_piggy_bank,525,large_straight
4438,fortune,4,grid-aware,budget,2,false,2,boss,29,4,4,0,0,0,3,5,3,2,1,2,2,0,0,0,cracked_die;polished_stone;cracked_die;clay_piggy_bank;clay_piggy_bank;triplet_master,592,full_house
4439,fortune,4,grid-aware,budget,2,false,2,boss,31,2,4,0,1,1,0,5,4,1,0,1,1,0,0,2,unstable_obsidian;triplet_master;polished_stone;clay_piggy_bank;cracked_die;cracked_die,854,full_house
4440,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,2,1,3,3,1,0,0,1,0,0,0,cracked_die;full_house_architect;triplet_master;clay_piggy_bank,225,fives
4441,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
4442,fortune,4,grid-aware,budget,2,false,2,boss,31,4,7,0,2,1,0,4,5,1,0,1,3,1,0,1,cracked_die;polished_stone;ghost_die;clay_piggy_bank;triplet_master;clay_piggy_bank,720,large_straight
4443,fortune,4,grid-aware,budget,1,false,1,boss,13,2,4,0,0,1,0,2,2,1,1,1,1,0,0,1,ghost_die;stellar_alignment;stellar_alignment,429,small_straight
4444,fortune,4,grid-aware,budget,3,false,3,boss,47,8,6,3,0,0,2,6,7,2,2,0,2,1,0,1,cracked_die;unstable_obsidian;ghost_die;triplet_master;clay_piggy_bank;cracked_die,1100,large_straight
4445,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,1,2,2,2,1,0,0,0,0,0,0,cracked_die;clay_piggy_bank,175,fives
4446,fortune,4,grid-aware,budget,1,false,1,boss,13,2,4,0,0,1,1,2,2,1,0,1,2,0,0,0,cracked_die;pyramid_of_sixes;cracked_die;triplet_master,252,threes
4447,fortune,4,grid-aware,budget,2,false,2,boss,30,1,4,0,0,1,4,4,4,2,0,3,0,0,0,0,polished_stone;cracked_die;clay_piggy_bank;polished_stone;clay_piggy_bank;clay_piggy_bank,612,full_house
4448,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,2,0,2,2,0,0,0,1,0,0,1,triplet_master;triplet_master,126,sixes
4449,fortune,4,grid-aware,budget,2,false,2,boss,26,1,4,0,0,1,3,5,6,1,2,1,2,0,0,1,double_mirror;clay_piggy_bank;triplet_master;cracked_die;polished_stone;clay_piggy_bank,520,four_of_a_kind
4450,fortune,4,grid-aware,budget,2,false,2,boss,33,2,6,0,0,2,1,4,4,2,0,1,1,0,1,0,triplet_master;cracked_die;polished_stone;stellar_alignment;clay_piggy_bank;triplet_master,715,yahtzee
4451,fortune,4,grid-aware,budget,2,false,2,boss,32,3,4,0,1,2,0,3,3,0,1,2,1,0,0,2,unstable_obsidian;clay_piggy_bank;cracked_die;polished_stone;cracked_die;polished_stone,1078,full_house
4452,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,1,1,1,2,0,1,0,2,0,0,0,clay_piggy_bank;clay_piggy_bank,132,four_of_a_kind
4453,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,2,2,2,2,0,0,0,0,0,0,0,triplet_master;clay_piggy_bank,228,sixes
4454,fortune,4,grid-aware,budget,4,false,4,big,65,20,13,0,0,1,5,11,7,0,2,4,1,2,0,1,clay_piggy_bank;cracked_die;polished_stone;polished_stone;cracked_die;cracked_die,1905,full_house
4455,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,0,2,2,2,2,0,0,0,0,0,0,stellar_alignment;ghost_die,126,sixes
4456,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,1,1,0,2,2,1,0,0,0,0,0,1,full_house_architect;full_house_architect,126,sixes
4457,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4458,fortune,4,grid-aware,budget,3,false,3,big,33,2,4,0,0,1,5,7,6,2,2,0,1,2,0,4,triplet_master;cracked_die;stellar_alignment;triplet_master;triplet_master;triplet_master,1125,large_straight
4459,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4460,fortune,4,grid-aware,budget,3,false,3,big,41,4,4,0,1,1,1,5,5,1,0,1,4,1,0,4,stellar_alignment;full_house_architect;cracked_die;clay_piggy_bank;cracked_die;triplet_master,990,large_straight
4461,fortune,4,grid-aware,budget,3,false,3,big,36,1,5,0,2,3,1,7,6,1,3,1,2,1,0,2,stellar_alignment;cracked_die;polished_stone;clay_piggy_bank;clay_piggy_bank;clay_piggy_bank,1260,large_straight
4462,fortune,4,grid-aware,budget,3,false,3,boss,46,9,6,0,0,3,2,3,7,2,1,1,4,1,0,3,polished_stone;triplet_master;triplet_master;polished_stone;cracked_die;polished_stone,1971,four_of_a_kind
4463,fortune,4,grid-aware,budget,2,false,2,boss,29,4,4,0,0,3,1,3,4,1,0,1,3,0,0,2,triplet_master;unstable_obsidian;polished_stone;polished_stone;clay_piggy_bank;triplet_master,864,full_house
4464,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,2,1,3,3,1,0,0,1,0,0,1,polished_stone;triplet_master;full_house_architect;clay_piggy_bank,234,sixes
4465,fortune,4,grid-aware,budget,2,false,2,boss,32,3,4,0,0,2,1,2,2,3,0,1,3,0,0,2,polished_stone;triplet_master;stellar_alignment;full_house_architect;clay_piggy_bank;clay_piggy_bank,963,full_house
4466,fortune,4,grid-aware,budget,3,false,3,small,33,2,4,2,0,0,5,4,7,1,0,1,0,1,0,3,polished_stone;full_house_architect;cracked_die;polished_stone;clay_piggy_bank;triplet_master,1692,full_house
4467,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,2,1,2,2,1,0,0,0,0,0,0,pyramid_of_sixes;ghost_die,153,sixes
4468,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4469,fortune,4,grid-aware,budget,2,false,2,small,22,5,5,0,0,0,1,2,3,0,1,2,2,0,0,1,clay_piggy_bank;triplet_master;polished_stone;double_mirror,396,four_of_a_kind
4470,fortune,4,grid-aware,budget,1,false,1,boss,11,2,4,0,1,0,1,2,3,1,0,1,1,0,0,2,triplet_master;clay_piggy_bank;triplet_master;triplet_master,200,fives
4471,fortune,4,grid-aware,budget,1,false,1,boss,12,3,4,0,0,0,2,2,2,1,0,2,1,0,0,1,stellar_alignment;cracked_die;stellar_alignment,455,small_straight
4472,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,0,0,0,0,1,0,0,1,,105,small_straight
4473,fortune,4,grid-aware,budget,3,false,3,big,46,7,7,0,0,1,3,7,3,1,3,1,1,1,0,2,polished_stone;polished_stone;clay_piggy_bank;polished_stone;polished_stone;full_house_architect,1872,full_house
4474,fortune,4,grid-aware,budget,1,false,1,boss,14,5,4,0,0,1,2,2,2,1,1,0,0,0,0,0,triplet_master;triplet_master;cracked_die;clay_piggy_bank,600,four_of_a_kind
4475,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,2,1,2,2,0,0,0,0,0,0,1,triplet_master;full_house_architect,126,sixes
4476,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,0,2,3,2,0,0,2,2,0,0,1,cracked_die;triplet_master;stellar_alignment;triplet_master,357,small_straight
4477,fortune,4,grid-aware,budget,3,false,3,boss,49,12,7,0,0,4,3,3,5,0,1,1,0,1,0,7,cracked_die;polished_stone;cracked_die;cracked_die;polished_stone;cracked_die,1380,chance
4478,fortune,4,grid-aware,budget,2,false,2,boss,29,6,4,0,0,2,4,3,5,0,1,1,3,0,0,1,polished_stone;full_house_architect;polished_stone;cracked_die;clay_piggy_bank;clay_piggy_bank,1738,full_house
4479,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,1,0,1,2,1,1,0,1,0,0,1,polished_stone;polished_stone,168,sixes
4480,fortune,4,grid-aware,budget,1,false,1,boss,13,0,4,0,0,1,2,1,3,0,0,1,2,0,0,0,full_house_architect;full_house_architect;triplet_master;cracked_die,1834,full_house
4481,fortune,4,grid-aware,budget,2,false,2,small,21,0,4,0,0,1,1,3,3,0,0,1,1,0,0,2,polished_stone;clay_piggy_bank;pyramid_of_sixes;ghost_die;triplet_master;clay_piggy_bank,1062,full_house
4482,fortune,4,grid-aware,budget,2,false,2,boss,23,0,4,0,0,3,3,6,5,1,0,0,3,1,0,2,pyramid_of_sixes;polished_stone;clay_piggy_bank;clay_piggy_bank;polished_stone;clay_piggy_bank,369,sixes
4483,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,0,2,2,1,0,1,0,0,0,0,2,clay_piggy_bank;full_house_architect,200,fives
4484,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
4485,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,126,sixes
4486,fortune,4,grid-aware,budget,2,false,2,boss,33,0,5,0,0,1,2,2,4,2,0,4,1,0,0,1,polished_stone;clay_piggy_bank;full_house_architect;stellar_alignment;polished_stone;triplet_master,1420,full_house
4487,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4488,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
4489,fortune,4,grid-aware,budget,2,false,2,big,26,3,5,0,0,1,0,4,3,1,0,2,2,0,0,3,cracked_die;pyramid_of_sixes;clay_piggy_bank;clay_piggy_bank;polished_stone,428,sixes
4490,fortune,4,grid-aware,budget,1,false,1,boss,15,4,4,0,0,1,1,2,1,0,1,1,0,0,0,2,clay_piggy_bank;full_house_architect;triplet_master;polished_stone,702,full_house
4491,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,0,2,2,2,0,0,0,0,0,0,2,triplet_master;clay_piggy_bank,200,fives
4492,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,108,sixes
4493,fortune,4,grid-aware,budget,2,false,2,boss,27,0,5,0,0,5,0,6,4,1,1,0,3,1,0,1,cracked_die;stellar_alignment;clay_piggy_bank;polished_stone;triplet_master;triplet_master,825,large_straight
4494,fortune,4,grid-aware,budget,1,false,1,boss,11,4,4,0,0,1,3,3,3,0,0,0,1,0,0,1,ghost_die;clay_piggy_bank;polished_stone,200,small_straight
4495,fortune,4,grid-aware,budget,1,false,1,boss,11,2,4,0,0,0,3,3,2,2,0,0,2,0,0,0,stellar_alignment;pyramid_of_sixes;clay_piggy_bank;triplet_master,385,small_straight
4496,fortune,4,grid-aware,budget,2,false,2,big,25,4,4,0,0,2,1,4,4,2,1,0,1,0,0,0,stellar_alignment;triplet_master;stellar_alignment;cracked_die;clay_piggy_bank,1276,small_straight
4497,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,0,2,3,3,0,0,0,3,0,0,0,full_house_architect;cracked_die;cracked_die;polished_stone,385,small_straight
4498,fortune,4,grid-aware,budget,1,false,1,boss,12,5,4,0,1,1,1,2,2,1,0,1,1,0,0,2,clay_piggy_bank;polished_stone;ghost_die,376,full_house
4499,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
4500,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
4501,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,0,0,0,0,0,0,0,1,,90,fives
4502,fortune,4,grid-aware,budget,1,false,1,boss,13,0,4,0,0,2,3,2,3,0,0,0,0,0,0,0,pyramid_of_sixes;polished_stone;full_house_architect;cracked_die,369,sixes
4503,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,2,0,2,2,0,0,0,0,0,0,2,clay_piggy_bank;stellar_alignment,228,sixes
4504,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,2,1,3,3,2,0,0,0,0,0,0,cracked_die;polished_stone;clay_piggy_bank;ghost_die,186,sixes
4505,fortune,4,grid-aware,budget,1,false,1,boss,12,1,4,0,0,2,1,3,3,1,0,0,1,0,0,0,cracked_die;full_house_architect;polished_stone;triplet_master,195,small_straight
4506,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,0,0,2,2,1,1,0,0,2,0,0,0,triplet_master;clay_piggy_bank,126,sixes
4507,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,1,1,2,2,1,0,0,1,0,0,0,full_house_architect;clay_piggy_bank,129,fours
4508,fortune,4,grid-aware,budget,1,false,1,big,6,9,3,0,2,0,0,2,2,0,0,0,1,0,0,1,clay_piggy_bank;triplet_master,144,sixes
4509,fortune,4,grid-aware,budget,4,false,4,big,52,5,5,7,0,2,3,4,8,0,1,3,7,1,1,0,triplet_master;stellar_alignment;clay_piggy_bank;cracked_die;polished_stone;cracked_die,1710,large_straight
4510,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,126,sixes
4511,fortune,4,grid-aware,budget,3,false,3,boss,43,6,6,2,1,4,2,5,8,2,1,1,4,0,0,0,polished_stone;polished_stone;polished_stone;polished_stone;cracked_die;polished_stone,1224,full_house
4512,fortune,4,grid-aware,budget,1,false,1,big,6,3,3,0,0,1,1,2,2,0,0,0,1,0,0,1,full_house_architect;double_mirror,108,sixes
4513,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,0,0,0,0,0,0,0,1,,90,fives
4514,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,144,sixes
4515,fortune,4,grid-aware,budget,2,false,2,boss,29,6,4,0,1,1,2,2,4,3,0,1,3,1,0,2,pyramid_of_sixes;cracked_die;polished_stone;cracked_die;clay_piggy_bank;clay_piggy_bank,576,full_house
4516,fortune,4,grid-aware,budget,2,false,2,big,22,3,4,0,0,2,4,3,5,0,0,0,2,0,0,2,cracked_die;polished_stone;clay_piggy_bank;pyramid_of_sixes;clay_piggy_bank,468,small_straight
4517,fortune,4,grid-aware,budget,1,false,1,boss,12,3,4,0,0,2,2,3,2,0,0,1,1,0,0,1,cracked_die;clay_piggy_bank;double_mirror,259,full_house
4518,fortune,4,grid-aware,budget,2,false,2,boss,28,1,4,0,2,0,0,4,5,0,1,2,4,0,0,1,full_house_architect;cracked_die;triplet_master;cracked_die;polished_stone;triplet_master,1456,full_house
4519,fortune,4,grid-aware,budget,3,false,3,big,33,2,5,0,0,7,6,5,6,2,1,1,0,1,0,2,cracked_die;cracked_die;clay_piggy_bank;stellar_alignment;cracked_die;polished_stone,1575,large_straight
4520,fortune,4,grid-aware,budget,3,false,3,big,41,6,5,0,0,1,2,4,8,1,2,3,3,0,0,2,polished_stone;clay_piggy_bank;ghost_die;clay_piggy_bank;polished_stone;cracked_die,820,sixes
4521,fortune,4,grid-aware,budget,3,false,3,boss,48,11,6,0,0,1,2,5,8,3,1,0,1,0,0,4,unstable_obsidian;double_mirror;clay_piggy_bank;clay_piggy_bank;clay_piggy_bank;clay_piggy_bank,912,sixes
4522,fortune,4,grid-aware,budget,3,false,3,boss,49,6,6,0,0,3,1,2,5,4,1,3,4,0,0,1,cracked_die;ghost_die;cracked_die;polished_stone;triplet_master;triplet_master,1584,four_of_a_kind
4523,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,2,1,2,2,1,0,0,0,0,0,0,clay_piggy_bank;ghost_die,220,fives
4524,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
4525,fortune,4,grid-aware,budget,1,false,1,boss,11,0,4,0,0,1,3,2,3,0,0,1,2,0,0,0,polished_stone;divine_yahtzee;stellar_alignment,447,small_straight
4526,fortune,4,grid-aware,budget,1,false,1,big,7,8,3,0,1,1,0,2,2,0,0,0,1,0,0,0,ghost_die;triplet_master,144,sixes
4527,fortune,4,grid-aware,budget,2,false,2,boss,27,4,4,0,0,2,4,3,6,1,0,3,0,0,0,1,pyramid_of_sixes;cracked_die;cracked_die;triplet_master;triplet_master;cracked_die,689,full_house
4528,fortune,4,grid-aware,budget,1,false,1,big,6,7,3,0,0,1,2,2,2,0,0,0,0,0,0,1,cracked_die;full_house_architect,162,sixes
4529,fortune,4,grid-aware,budget,2,false,2,boss,32,3,4,0,0,2,3,4,4,0,0,1,1,0,0,0,unstable_obsidian;clay_piggy_bank;polished_stone;triplet_master;cracked_die;triplet_master,840,full_house
4530,fortune,4,grid-aware,budget,2,false,2,boss,28,3,4,0,0,1,2,4,5,2,1,0,2,0,0,2,pyramid_of_sixes;pyramid_of_sixes;triplet_master;polished_stone;triplet_master;cracked_die,728,three_of_a_kind
4531,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,144,sixes
4532,fortune,4,grid-aware,budget,1,false,1,big,6,5,3,0,0,1,1,2,2,0,0,0,1,0,0,1,double_mirror;triplet_master,126,sixes
4533,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,108,sixes
4534,fortune,4,grid-aware,budget,1,false,1,small,0,15,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,144,sixes
